AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100933;Normal/Akutt;Apparatet stoppet plutselig under bruk.;008566;Ventilator, intensiv, voksen/barn;8414900-07;;;;;26.10.2010;26.10.2010;*  (hsti);"Strømforsyningen var kaputt, Skiftet strømforsyning og lot apparatet stå og gå en uke. Fungerer ok under test. Setter app. opp på avd. igjen.

";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST101065;Normal/Akutt;Viser for lav etCO2 i forhold til pCO2. Feil også med filterkontroll, forsøkt med 2 forskjellige sensorer.;012606;Ventilator, intensiv, voksen/barn;8419601-05;14.04.2015;;;;06.12.2010;06.12.2010;Nina Karin Brimsø Hermansen (henkei);Testet med den CO2-sensoren som sto på appparatet da jeg kom opp. Både 0--kalibrering og filterkontroll var ok. Tok en annen sensor og prøvede med den,  O-kalibrering og filterkontroll helt ok. Finner ingen feil.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110033;Normal/Akutt;Kom opp melding om at PEEP ventil måtte kalibreres.;012606;Ventilator, intensiv, voksen/barn;8419601-05;14.04.2015;;;;17.01.2011;17.01.2011;*  (hsti);Har kalibrert PEEP ventil, ;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110643;Normal/Akutt;Skjermen blit hrlt hvit, barnet blir ikke ventilert. Trend viser 0- verdier kl 11.07.Barnet faller til 80 i SpO2 verdier. Flow kal. kl11.02.;012122;Ventilator, intensiv, voksen/barn;8414900-07;16.05.2018;;;;19.03.2011;15.04.2011;*  (hsti);"Finner ingen feilmeldinger i service logg. Apparatet har stått og gått på med. tekn. siden hendelsen inntraff, alt fungerer ok. Ved nærmere titt på bilder som ble tatt av trender når dette oppstod, tyder det på at problemet ikke var et problem men forårsaket av kontrollert suging. Det er flow på resp. viser kurvene.

Setter app. tilbake i bruk 15/4-11.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111103;Normal/Akutt;Får ikke kalibrert for oksygen, oksygen inop.;012122;Ventilator, intensiv, voksen/barn;8414900-07;16.05.2018;;;;26.07.2011;26.07.2011;Nina Karin Brimsø Hermansen (henkei);Byttet oksygensensor - kalibrert ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111118;Normal/Akutt;Kobler jevnlig over til batteri uten umiddelbar åpenbar årsak.;008565;Ventilator, intensiv, voksen/barn;8414900-07;;;;;28.07.2011;02.08.2011;Rune Aalberg (aaruau);"Prøvd med ett par andre nettkabler uten hell. Mulig at apparatkontakten fusker?
Ved test 01.08.2011 høres det ut som elektrikeren som har vært der hadde rett ved at switchen mellom batteri og nettilkobling fusker (relé av diskrét type?).
Byttet power module. Testet ok.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;1 500,00;1,50;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111128;Normal/Akutt;Alarmerer på FiO2 og flowmåling inop. Byttet flowsensor og pasintventil. Går fint å kalibrere oksygen og flow, men alarmene kommer tilbake når man kopler til pasient.;012122;Ventilator, intensiv, voksen/barn;8414900-07;16.05.2018;;;;03.08.2011;08.11.2011;Nina Karin Brimsø Hermansen (henkei);"Først gikk respiratoren helt fint i over ett døgn hos oss, fikk ikke frem noen feil. Tilsyelatende tilfeldig kom feilen tiilbake da Rune koplet over til en annen oksygenflaske (den første var tom). Snakket med Dag og ble enige om å sende apparatet inn.
Apparatet ble sendt til Draeger Tyskland, venter på servicerapport.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,08;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111130;Normal/Akutt;O2-måling inop. ;012606;Ventilator, intensiv, voksen/barn;8419601-05;14.04.2015;;;;05.08.2011;05.08.2011;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle. Kalibrert ok, måler ok verdier.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111232;Normal/Akutt;Trenger ny O2-celle;005781;Ventilator, intensiv, voksen/barn;84 11 740;;;;;01.09.2011;01.09.2011;Nina Karin Brimsø Hermansen (henkei);Byttet oksygensensor. Testet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111283;Normal/Akutt;Alarmerer på O2;012605;Ventilator, intensiv, voksen/barn;8419601-05;14.09.2018;;;;13.09.2011;13.09.2011;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle - ok.;"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111443;PV;Årlig gjennomgang av respiratoren.;012122;Ventilator, intensiv, voksen/barn;8414900-07;16.05.2018;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111444;PV;Årlig gjennomgang av respiratoren.;012123;Ventilator, intensiv, voksen/barn;8414900-07;01.02.2018;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111445;PV;Årlig gjennomgang av respiratoren.;012125;Ventilator, intensiv, voksen/barn;8414900-07;09.11.2021;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;111;"Intensiv ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111446;PV;Årlig gjennomgang av respiratoren.;012119;Ventilator, intensiv, voksen/barn;8419601-05;04.03.2015;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt to års garantigjennomgang av apparatet.

Byttet alle deler som inngår i 2 årig servicekit for

Evita XL.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111447;PV;Årlig gjennomgang av respiratoren.;012121;Ventilator, intensiv, voksen/barn;8419601-05;27.09.2018;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111448;PV;Årlig gjennomgang av respiratoren.;012605;Ventilator, intensiv, voksen/barn;8419601-05;14.09.2018;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111449;PV;Årlig gjennomgang av respiratoren.;012606;Ventilator, intensiv, voksen/barn;8419601-05;14.04.2015;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111450;PV;Årlig gjennomgang av respiratoren.;012607;Ventilator, intensiv, voksen/barn;8419601-05;28.01.2015;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111451;PV;Årlig gjennomgang av respiratoren.;012608;Ventilator, intensiv, voksen/barn;8419601-05;27.09.2018;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111452;PV;Årlig gjennomgang av respiratoren.;012609;Ventilator, intensiv, voksen/barn;8419601-05;15.04.2015;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111453;PV;Årlig gjennomgang av respiratoren.;012610;Ventilator, intensiv, voksen/barn;8419601-05;29.01.2015;;;;26.10.2011;26.10.2011;*  (hsti);"Dräger har vært her og hatt 2 års garantiservice på app.

Byttet alle deler som inngår i 2 årig servicekit for

Evita.



Gjennomført Dräger`s egen IPM-L test for

apparatet.

Alle verdier ligger innenfor de toleranser som er

satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:TE82, TE26, TE27,

TE47, TE56, TE58,

TE79 og Testlunge
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST111666;Normal/Akutt;Apparatet skal kasseres.;005782;Ventilator, intensiv, voksen/barn;84 11 740;;;;;21.12.2011;21.12.2011;*  (hsti);Apparatet er kassert.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST120027;Normal/Akutt;Lekkasje;012607;Ventilator, intensiv, voksen/barn;8419601-05;28.01.2015;;;;30.12.2011;31.12.2011;Nina Karin Brimsø Hermansen (henkei);"Brukerne hadde hatt problemer med mange lekkasjealarmer.
Så på feilloggen at de hadde hatt en del lekkasjemedlinger.
Satt på et testsett da jeg fikk maskinen ned. Fikk opp lekkasjemeldinger og mellon 3-4 liter i lekkasje. Mange meldinger om feil på CO2 sensor/skitten. Kalibrert flowsensor, lekkasjemeldingen forsvant etter dette. Rengjort flowsensor og kalibrert for 0 og sjekket filterverdi- ok.
Kjørt respiratoren i flere døgn, fungerte helt fint, ingen feilmeldinger. 
";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;444;"BEREDSKAP SVINEINFLUENSA 2009 ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST120426;Normal/Akutt;Pas. NIV behandles. Resp. slår seg av automatisk. Må trykkes på fra baksiden.;008565;Ventilator, intensiv, voksen/barn;8414900-07;;;;;24.02.2012;26.03.2012;*  (hsti);Ser i loggen at app. er avslått 13.46 og påslått igjen 13.52. Har langtidstestet apparatet uten å få fram feilen igjen. Har blitt enig med avd. overlege om å sette apparatet i drift igjen.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST120427;Normal/Akutt;Ytre skade på håndtak, har brukket i kollisjon med seng.;013025;Ventilator, intensiv, voksen/barn;8419601-05;11.10.2017;;;;26.03.2012;26.03.2012;*  (hsti);"Har skiftet lys blå skrue som holdt på plass deksel over vifte på insp. side. Og flyttet resp. over på annen tralle. Håndtaket på original tralle var knekt.

Resp. er testet og funnet ok.";"MTI Seksjon for medisin/kirurgi ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST120596;Normal/Akutt;Maskinen kommer opp med CO2 modulfeil. ;013546;Ventilator, intensiv, voksen/barn;6487800;16.03.2023;16.03.2024;;;05.06.2012;03.07.2012;*  (hsti);"Sender modulen til Puls 5/6-2012.

Modulen er erstattet av ny modul. S.nr. ny modul er 8427.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST121490;Normal/Akutt;Feilmelding T: 71, O2 kalibreringsfeil.;013446;Ventilator, intensiv, barn/nyfødte;B;01.12.2022;;;;21.12.2012;21.12.2012;*  (hsti);Skiftet O2 celle, fungerte ok med ny celle.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST130126;Normal/Akutt;Ulyd fra vifte.;008567;Ventilator, intensiv, voksen/barn;8414900-07;;;;;18.01.2013;18.01.2013;*  (hsti);Har skiftet viften som er plassert bak samme deksel som O2 cellen + skiftet batterier på app. Kjapp funksjonskontroll utført. Alt ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST130370;Normal/Akutt;Kommer opp med melding om kalibreringsfeil T:71 på oksygen;013447;Ventilator, intensiv, barn/nyfødte;B;30.05.2022;30.05.2023;;;18.02.2013;18.02.2013;Nina Karin Brimsø Hermansen (henkei);Byttet oksygencelle - ok.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST130510;Normal/Akutt;Får ikke kalibrert O2 cellen.;013448;Ventilator, intensiv, barn/nyfødte;B;26.04.2024;26.04.2025;;;11.03.2013;11.03.2013;*  (hsti);Skiftet O2 celle, fungerte ok med ny celle.;"Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST130705;Normal/Akutt;Gir modul error feilmelding på skjerm.;013547;Ventilator, intensiv, voksen/barn;6487800;11.06.2024;11.06.2025;;;17.04.2013;30.04.2013;*  (hsti);"Sender modulen til Puls 17/4-13.

Tilbake fra rep.";"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114282;"Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST130777;Normal/Akutt;Får feilmelding T71:02 kalibrerings feil.;013446;Ventilator, intensiv, barn/nyfødte;B;01.12.2022;;;;16.05.2013;16.05.2013;*  (hsti);Har skiftet O2 celle. O2 kalibrering fungerer ok med ny celle.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;105495;"Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
